action_id,action_group_id,action,type1,subtype,ft,points,type2,subtype,ft,points,type3,subtype,ft,points,isDefault,FLAG
3845,3819,<player1>   misses 14-foot two point shot,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3846,3819,<player1>  misses 14-foot fadeaway,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3847,3819,<player1>  misses 14-foot fadeaway jumper,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3848,3819,<player1>  misses 14-foot jump shot back,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3849,3819,<player1>  misses 14-foot turnaround fadeaway jumper,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3850,3819,<plyer1> misses 14-foot jumper,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3851,3819,<player1>   misses 14-foot step back jumpshot,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3852,3819,<player1>  misses 14-foot fadeaway,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3853,3819,<player1>  misses 14-foot fadeaway jumper,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3854,3819,<player1>  misses 14-foot jump shot back,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3855,3819,<player1>  misses 14-foot turnaround fadeaway jumper,shot,missed,14,2,,,-1,-1,,,-1,-1,0,
3856,3856,<player1> missed 15 ft jumper blocked by <player2>,shot,missed,15,2,block,,-1,-1,,,-1,-1,1,
3857,3856,<player1> missed 15 ft two point shot blocked by <player2>,shot,missed,15,2,block,,-1,-1,,,-1,-1,0,
3858,3856,<player1>'s 15 ft jumper blocked by <player2>,shot,missed,15,2,block,,-1,-1,,,-1,-1,0,
3859,3856,<player1>'s 15 ft running jumper blocked by <player2>,shot,missed,15,2,block,,-1,-1,,,-1,-1,0,
3860,3856,<player1>'s 15 ft two point shot blocked by <player2>,shot,missed,15,2,block,,-1,-1,,,-1,-1,0,
3861,3861,<player1>   misses 15-foot jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,1,
3862,3861,<player1>  missed 15 ft jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3863,3861,<player1>  misses 15- foot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3864,3861,<player1>  misses 15- foot jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3865,3861,<player1>  misses 15-foot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3866,3861,<player1>  misses 15-foot hook shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3867,3861,<player1>  misses 15-foot jump bank shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3868,3861,<player1>  misses 15-foot jump shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3869,3861,<player1>  misses 15-foot jump shot back,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3870,3861,<player1>  misses 15-foot jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3871,3861,<player1>  misses 15-foot regular jump shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3872,3861,<player1>  misses 15-foot running jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3873,3861,<player1>  misses 15-foot step back jumpshot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3874,3861,<player1>  misses 15-foot turnaround fadeaway shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3875,3861,<player1>  misses 15-foot two point jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3876,3861,<player1>  misses 15-foot two point shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3877,3861,<player1> missed 15 ft hook shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3878,3861,<player1> missed 15 ft jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3879,3861,<player1> missed 15 ft running jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3880,3861,<player1> missed 15 ft two point shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3881,3861,<player1> misses 15-foot hook shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3882,3861,<player1> misses 15-foot jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3883,3861,<player1> misses 15-foot running jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3884,3861,<player1> misses 15-foot two point shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3885,3861,<plyer1> misses 15-foot jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3886,3861,<player1>   misses 15-foot jump bank shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3887,3861,<player1>   misses 15-foot regular jump shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3888,3861,<player1>   misses 15-foot step back jumpshot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3889,3861,<player1>   misses 15-foot two point shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3890,3861,<player1>  misses 15- foot two point shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3891,3861,<player1>  misses 15-foot fadeaway jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3892,3861,<player1>  misses 15-foot turnaround fadeaway,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3893,3861,<player1>   misses 14-foot two point shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3894,3861,<player1>   misses 15-foot jump bank shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3895,3861,<player1>   misses 15-foot regular jump shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3896,3861,<player1>   misses 15-foot step back jumpshot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3897,3861,<player1>   misses 15-foot two point shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3898,3861,<player1>  misses 15- foot two point shot,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3899,3861,<player1>  misses 15-foot fadeaway jumper,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3900,3861,<player1>  misses 15-foot turnaround fadeaway,shot,missed,15,2,,,-1,-1,,,-1,-1,0,
3901,3901,<player1> missed 16 ft jumper blocked by <player2>,shot,missed,16,2,block,,-1,-1,,,-1,-1,1,
3902,3901,<player1> missed 16 ft two point shot blocked by <player2>,shot,missed,16,2,block,,-1,-1,,,-1,-1,0,
3903,3901,<player1>'s 16 ft jumper blocked by <player2>,shot,missed,16,2,block,,-1,-1,,,-1,-1,0,
3904,3901,<player1>'s 16 ft two point shot blocked by <player2>,shot,missed,16,2,block,,-1,-1,,,-1,-1,0,
3905,3905,<plaer1> missed 16 ft jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,1,PLAYER
3906,3905,<player1>   misses 16-foot jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3907,3905,<player1>   misses 16-foot two point shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3908,3905,<player1>  misses 16- foot jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3909,3905,<player1>  misses 16-foot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3910,3905,<player1>  misses 16-foot fadeaway,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3911,3905,<player1>  misses 16-foot jump bank shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3912,3905,<player1>  misses 16-foot jump shot back,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3913,3905,<player1>  misses 16-foot jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3914,3905,<player1>  misses 16-foot regular jump shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3915,3905,<player1>  misses 16-foot running jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3916,3905,<player1>  misses 16-foot step back jumpshot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3917,3905,<player1>  misses 16-foot turnaround fadeaway jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3918,3905,<player1>  misses 16-foot turnaround jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3919,3905,<player1>  misses 16-foot two point jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3920,3905,<player1>  misses 16-foot two point shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3921,3905,<player1> missed 16 ft jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3922,3905,<player1> missed 16 ft running jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3923,3905,<player1> missed 16 ft two point shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3924,3905,<player1> misses 16-foot hook shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3925,3905,<player1> misses 16-foot jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3926,3905,<player1> misses 16-foot running jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3927,3905,<player1> misses 16-foot two point shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3928,3905,<player1>s missed 16 ft jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,?
3929,3905,<plyer1> misses 16-foot jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3930,3905,de<player1>s misses 16-foot jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,PLAYER
3931,3905,<player1>   misses 16-foot regular jump shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3932,3905,<player1>   misses 16-foot step back jumpshot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3933,3905,<player1>  missed 16 ft jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3934,3905,<player1>  misses 16- foot two point shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3935,3905,<player1>  misses 16-foot hook shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3936,3905,<player1> iv misses 16-foot jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,1
3937,3905,<player1>   misses 16-foot regular jump shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3938,3905,<player1>   misses 16-foot step back jumpshot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3939,3905,<player1>  missed 16 ft jumper,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3940,3905,<player1>  misses 16- foot two point shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3941,3905,<player1>  misses 16-foot hook shot,shot,missed,16,2,,,-1,-1,,,-1,-1,0,
3942,3942,<player1> missed 16 ft three point jumper,shot,missed,16,3,,,-1,-1,,,-1,-1,1,
3943,3943,<player1> missed 17 ft jumper blocked by <player2>,shot,missed,17,2,block,,-1,-1,,,-1,-1,1,
3944,3943,<player1> missed 17 ft two point shot blocked by <player2>,shot,missed,17,2,block,,-1,-1,,,-1,-1,0,
3945,3943,<player1>'s 17 ft jumper blocked by <player2>,shot,missed,17,2,block,,-1,-1,,,-1,-1,0,
3946,3943,<player1>'s 17 ft two point shot blocked by <player2>,shot,missed,17,2,block,,-1,-1,,,-1,-1,0,
3947,3947,<player1>   misses 17-foot jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,1,
3948,3947,<player1>  misses 17- foot jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3949,3947,<player1>  misses 17- foot two point jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3950,3947,<player1>  misses 17- foot two point shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3951,3947,<player1>  misses 17-foot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3952,3947,<player1>  misses 17-foot fadeaway jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3953,3947,<player1>  misses 17-foot jump bank shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3954,3947,<player1>  misses 17-foot jump shot back,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3955,3947,<player1>  misses 17-foot jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3956,3947,<player1>  misses 17-foot regular jump shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3957,3947,<player1>  misses 17-foot running hook shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3958,3947,<player1>  misses 17-foot running jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3959,3947,<player1>  misses 17-foot step back jumpshot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3960,3947,<player1>  misses 17-foot two point jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3961,3947,<player1>  misses 17-foot two point shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3962,3947,<player1> missed 17 ft hook shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3963,3947,<player1> missed 17 ft jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3964,3947,<player1> missed 17 ft running jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3965,3947,<player1> missed 17 ft two point shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3966,3947,<player1> misses 17-foot hook shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3967,3947,<player1> misses 17-foot jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3968,3947,<player1> misses 17-foot running jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3969,3947,<player1> misses 17-foot two point shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3970,3947,<player1>s missed 17 ft jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3971,3947,<plyer1> misses 17-foot jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3972,3947,de<player1>s misses 17-foot jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,PLAYER
3973,3947,<player1>   misses 17-foot step back jumpshot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3974,3947,<player1>   misses 17-foot two point shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3975,3947,<player1>  missed 17 ft jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3976,3947,<player1>  misses 17-foot turnaround fadeaway,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3977,3947,<player1>   misses 17-foot step back jumpshot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3978,3947,<player1>   misses 17-foot two point shot,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3979,3947,<player1>  missed 17 ft jumper,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3980,3947,<player1>  misses 17-foot turnaround fadeaway,shot,missed,17,2,,,-1,-1,,,-1,-1,0,
3981,3981,<player1> misses 17-foot three point jumper,shot,missed,17,3,,,-1,-1,,,-1,-1,1,
3982,3982,<player1> missed 18 ft jumper blocked by <player2>,shot,missed,18,2,block,,-1,-1,,,-1,-1,1,
3983,3982,<player1> missed 18 ft two point shot blocked by <player2>,shot,missed,18,2,block,,-1,-1,,,-1,-1,0,
3984,3982,<player1>'s 18 ft jumper blocked by <player2>,shot,missed,18,2,block,,-1,-1,,,-1,-1,0,
3985,3982,<player1>'s 18 ft running jumper blocked by <player2>,shot,missed,18,2,block,,-1,-1,,,-1,-1,0,
3986,3982,<player1>'s 18 ft two point shot blocked by <player2>,shot,missed,18,2,block,,-1,-1,,,-1,-1,0,
3987,3987,<player1>   misses 18-foot jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,1,
3988,3987,<player1>   misses 18-foot two point jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3989,3987,<player1>  misses 18- foot jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3990,3987,<player1>  misses 18- foot two point jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3991,3987,<player1>  misses 18-foot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3992,3987,<player1>  misses 18-foot jump bank shot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3993,3987,<player1>  misses 18-foot jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3994,3987,<player1>  misses 18-foot pullup bank shot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3995,3987,<player1>  misses 18-foot regular jump shot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3996,3987,<player1>  misses 18-foot running jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3997,3987,<player1>  misses 18-foot step back jumpshot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3998,3987,<player1>  misses 18-foot two point jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
3999,3987,<player1>  misses 18-foot two point shot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4000,3987,<player1> missed 18 ft hook shot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4001,3987,<player1> missed 18 ft jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4002,3987,<player1> missed 18 ft running jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4003,3987,<player1> missed 18 ft two point shot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4004,3987,<player1> misses 18-foot jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4005,3987,<player1> misses 18-foot running jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4006,3987,<player1> misses 18-foot two point shot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4007,3987,<plyer1> misses 18-foot jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4008,3987,de<player1>s misses 18-foot jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,PLAYER
4009,3987,<player1>  missed 18 ft jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4010,3987,<player1>  misses 18- foot two point shot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4011,3987,<player1>  missed 18 ft jumper,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4012,3987,<player1>  misses 18- foot two point shot,shot,missed,18,2,,,-1,-1,,,-1,-1,0,
4013,4013,<player1> missed 19 ft jumper blocked by <player2>,shot,missed,19,2,block,,-1,-1,,,-1,-1,1,
4014,4013,<player1> missed 19 ft running jumper blocked by <player2>,shot,missed,19,2,block,,-1,-1,,,-1,-1,0,
4015,4013,<player1>'s 19 ft jumper blocked by <player2>,shot,missed,19,2,block,,-1,-1,,,-1,-1,0,
4016,4013,<player1> missed 19 ft two point shot blocked by <player2>,shot,missed,19,2,block,,-1,-1,,,-1,-1,0,
4017,4017,<player1> misses 19-foot hook shot,shot,missed,19,2,,,-1,-1,,,-1,-1,1,
4018,4017,<player1> misses 19-foot three point jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4019,4017,<player1>   misses 19-foot jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4020,4017,<player1>  misses 19- foot jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4021,4017,<player1>  misses 19- foot two point jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4022,4017,<player1>  misses 19-foot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4023,4017,<player1>  misses 19-foot fadeaway jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4024,4017,<player1>  misses 19-foot hook shot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4025,4017,<player1>  misses 19-foot jump bank shot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4026,4017,<player1>  misses 19-foot jump shot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4027,4017,<player1>  misses 19-foot jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4028,4017,<player1>  misses 19-foot regular jump shot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4029,4017,<player1>  misses 19-foot running jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4030,4017,<player1>  misses 19-foot shot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4031,4017,<player1>  misses 19-foot step back jumpshot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4032,4017,<player1>  misses 19-foot two point jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4033,4017,<player1>  misses 19-foot two point shot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4034,4017,<player1> missed 19 ft jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4035,4017,<player1> missed 19 ft running jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4036,4017,<player1> missed 19 ft two point shot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4037,4017,<player1> misses 19-foot jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4038,4017,<player1> misses 19-foot running jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4039,4017,<player1> misses 19-foot two point shot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4040,4017,<player1>s missed 19 ft jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4041,4017,de<player1>s misses 19-foot jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,PLAYER
4042,4017,ir<player1> missed 19 ft jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,PLAYER
4043,4017,<player1>   misses 19- foot jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4044,4017,<player1>  missed 19 ft jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4045,4017,<player1>  misses 19- foot two point shot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4046,4017,<player1>  misses 19-foot jump shot back,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4047,4017,<plyer1> misses 19-foot jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4048,4017,<player1>   misses 19- foot jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4049,4017,<player1>  missed 19 ft jumper,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4050,4017,<player1>  misses 19- foot two point shot,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4051,4017,<player1>  misses 19-foot jump shot back,shot,missed,19,2,,,-1,-1,,,-1,-1,0,
4052,4052,<player1> missed 20 ft jumper blocked by <player2>,shot,missed,20,2,block,,-1,-1,,,-1,-1,1,
4053,4052,<player1> missed 20 ft two point shot blocked by <player2>,shot,missed,20,2,block,,-1,-1,,,-1,-1,0,
4054,4052,<player1>'s 20 ft jumper blocked by <player2>,shot,missed,20,2,block,,-1,-1,,,-1,-1,0,
4055,4052,<player1>s missed 20 ft jumper blocked by <player2>,shot,missed,20,2,block,,-1,-1,,,-1,-1,0,
4056,4052,<player1>'s 20 ft two point shot blocked by <player2>,shot,missed,20,2,block,,-1,-1,,,-1,-1,0,
4057,4057,<player1>   misses 20-foot jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,1,
4058,4057,<player1>  misses 20- foot jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4059,4057,<player1>  misses 20-foot,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4060,4057,<player1>  misses 20-foot jump bank shot,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4061,4057,<player1>  misses 20-foot jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4062,4057,<player1>  misses 20-foot regular jump shot,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4063,4057,<player1>  misses 20-foot running jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4064,4057,<player1>  misses 20-foot step back jumpshot,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4065,4057,<player1>  misses 20-foot two point jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4066,4057,<player1>  misses 20-foot two point shot,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4067,4057,<player1> missed 20 ft jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4068,4057,<player1> missed 20 ft running jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4069,4057,<player1> missed 20 ft two point shot,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4070,4057,<player1> misses 20-foot jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4071,4057,<player1> misses 20-foot running jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4072,4057,<player1> misses 20-foot two point shot,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4073,4057,<player1>s missed 20 ft jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4074,4057,<plyer1> misses 20-foot jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4075,4057,de<player1>s misses 20-foot jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,PLAYER
4076,4057,<player1>   misses 20- foot jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4077,4057,<player1>  misses 20- foot two point shot,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4078,4057,<player1>   misses 20- foot jumper,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4079,4057,<player1>  misses 20- foot two point shot,shot,missed,20,2,,,-1,-1,,,-1,-1,0,
4080,4080,<player1> missed 21 ft jumper blocked by <player2>,shot,missed,21,2,block,,-1,-1,,,-1,-1,1,
4081,4080,<player1> missed 21 ft two point shot blocked by <player2>,shot,missed,21,2,block,,-1,-1,,,-1,-1,0,
4082,4080,<player1>'s 21 ft jumper blocked by <player2>,shot,missed,21,2,block,,-1,-1,,,-1,-1,0,
4083,4080,<player1>'s 21 ft two point shot blocked by <player2>,shot,missed,21,2,block,,-1,-1,,,-1,-1,0,
4084,4084,<player1> missed 21 ft running jumper,shot,missed,21,2,,,-1,-1,,,-1,-1,1,
4085,4084,<player1>  misses 21- foot jumper,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4086,4084,<player1>  misses 21- foot two point jumper,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4087,4084,<player1>  misses 21- foot two point shot,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4088,4084,<player1>  misses 21-foot,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4089,4084,<player1>  misses 21-foot jump bank shot,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4090,4084,<player1>  misses 21-foot jumper,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4091,4084,<player1>  misses 21-foot regular jump shot,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4092,4084,<player1>  misses 21-foot running jumper,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4093,4084,<player1>  misses 21-foot step back jumpshot,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4094,4084,<player1>  misses 21-foot two point jumper,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4095,4084,<player1>  misses 21-foot two point shot,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4096,4084,<player1> missed 21 ft jumper,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4097,4084,<player1> missed 21 ft two point shot,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4098,4084,<player1> misses 21-foot jumper,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4099,4084,<player1> misses 21-foot running jumper,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4100,4084,<player1> misses 21-foot two point shot,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
4101,4084,<plyer1> misses 21-foot jumper,shot,missed,21,2,,,-1,-1,,,-1,-1,0,
